-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
101,-5.2313423199,5.5633227379,-5.43833626897471E-05,0.1199339743,13.2421834944,118.4071720719,0.0007441831,4.8437554488,-5.5137462447,86.0318835371,-0.0016330464,5.5969005801,19.9539962059,178.7936080536,-0.0012822137,8.3188288381,-10.3442440335,150.8417019684,0.0001712897,6.8566345871,13.1852815027,212.3581805903,-0.0012320466,10.4149690247,-30.4931856689,130.3260573671,-0.0005090316,8.6799590349,2.6829624528,208.9060730332,0.0003953767,11.3652521752,-26.7396759175,121.4958193633,-0.00091325,8.3419473681,-1.3204142817,190.2367637581,4.49921773615901E-05,9.4222724914,-8.3646828391,147.4145745802,0.0003627711,7.7868476414,0.2527399361,83.2728817952,0.0001744,6.6805446575,3.2115416003,101.2025038221,-0.0007163964,6.2731985212,-10.2241545543,3.1710248111,-7.5896589709,7.3932013467,-8.1131896721,8.8344016772,-7.6847963331,10.3771924281,-8.2279445974,10.3378651724,-9.4364070902,7.890297807,-10.3708631219,7.0783809632,-10.5265714106,5.8272298725,-10.389240178,6.1237663184,-9.8848223677,6.4853056115,-9.5627892966,6.1929174353,-9.9985532197,4.9555348035,-10.0656887304,5.054452566,-9.3996845857,5.9804925312,-9.4708688168,5.383965065,-10.319147965,2.967793788,-10.1520706667,3.3887543068,-9.9482136878,3.7134398222,-10.3150276312,2.6867852264,-10.5576072643,1.9576337643,-10.2904999474,2.443786511,-9.6586977388,2.6706007495,-9.758665594,3.2430241634,-11.5914966983,3.2855092987,-14.7478191068,5.9920139847,-14.7207592784,6.5302640618,1
102,-4.1296432365,6.8988117623,0.0001545526,0.2782347044,7.2154379003,239.2911883356,0.0002571893,12.4968241091,-7.5185345225,159.1648091586,0.0005461819,10.4436818177,16.6209057928,274.7944851664,-0.0009141646,14.0941793867,-19.6249284841,188.6381453265,0.0042040696,12.4348160242,0.0805006959,428.5423482187,-0.0011579129,20.9750068731,-39.187824954,234.4084040691,0.0057448557,16.2197507525,3.7174242972,203.6590863662,-0.0027768844,13.1937205072,-23.3311960109,252.4672232727,0.0012707524,14.5975376386,-2.1824050307,256.4834129814,0.0003382413,14.9262258435,-4.4399544364,210.5648800036,-0.0023218091,12.0393325582,0.9967732244,141.5567919825,0.0006279013,10.4582960051,-5.2715888615,98.3642327373,-0.0010191397,8.052330956,-10.7795890839,3.7722815555,-9.9155054226,5.8114216215,-7.2607165914,12.1488293398,-7.8468915366,10.7590714783,-7.4306800547,12.2805141745,-8.224588487,10.4296770567,-9.0226250985,10.1613943336,-9.9321295939,8.1720577463,-10.2136540617,7.7808648219,-9.7796358318,7.7834330715,-9.6117123054,7.019801981,-9.5647474104,6.7397813628,-9.3671902115,6.7709739959,-9.0748029551,7.0296427886,-8.3716322518,7.5593282102,-8.4965582426,6.8586232528,-9.549546799,5.090758492,-9.2875605835,5.5879305685,-9.1741102882,6.1391937964,-9.2670782005,6.8205463855,-8.9422516059,7.4960823157,-8.6573338359,8.0717957029,-8.714186253,8.1724165411,-10.2300015589,7.8779407899,-13.5425996932,8.5449475297,-13.5499178192,8.5519368182,1
103,-5.1532607737,5.4405412951,0.0001670398,0.2926217826,2.8888720198,258.5684936303,0.0005270341,13.7551547127,-12.7158028276,148.961071577,-0.000967637,9.9422121886,21.3405985261,151.4724744707,-0.0018947454,9.4053459687,-25.7868586706,111.2985117745,0.0003903073,8.6004679308,4.7776806972,397.1682577137,-0.0013751877,24.471787558,-30.833488412,255.363444627,0.0030316847,14.6234553681,-1.0484920158,256.4802046178,-0.0047073489,15.1964921376,-23.5538653883,185.2777597713,-0.0001820143,13.7138724184,5.3969914039,207.7805886363,0.0036295911,12.9197339217,-2.0792759418,183.5797458494,0.0011016408,10.5227353578,5.139930375,136.7881968427,-0.0010325908,10.6731167398,0.1786524065,103.4534818972,0.0028982147,7.5464422329,-12.0697939267,3.4668207433,-10.6588447386,7.0277131485,-9.6808089915,8.9501765437,-9.1306292657,10.7353853011,-8.893860399,11.3360078426,-9.0509616531,10.2231240085,-10.4158003085,7.0687095134,-11.24375959,5.7394599565,-10.7853315739,6.3148569816,-10.2242126562,6.7386109973,-10.2020992757,6.005249636,-10.2999976487,5.2851748156,-10.0031428864,5.4061682898,-9.8040530305,5.7454472905,-9.6661826051,6.1151696984,-8.9031237992,7.3730834117,-9.2737522048,6.7262006527,-9.0066204856,6.8162326158,-8.7730848269,7.1391267053,-9.0206913729,6.3770433695,-9.4257382364,6.9608727318,-9.261995718,7.7343339308,-9.238179537,7.9176615895,-11.1935198129,7.3386428809,-14.4677926151,7.5353301566,-14.5687160839,7.2855521458,1
104,-5.1460108693,6.2915643772,-0.0017486776,0.3118553128,3.6475724769,252.645235781,0.0058593947,16.5197308922,-10.3474665672,206.6440911837,-0.001361607,14.1919921454,24.6115992896,181.8484222044,-0.002616028,11.3232946318,-23.6210112465,131.1731506584,0.0048581432,10.5757099297,3.1068655853,460.6131674235,-0.0075206635,30.0153464046,-27.8823203237,271.5979467926,0.006010772,17.6052984519,-0.4533038656,326.4315430275,-0.0057005718,21.7896756705,-19.5197063222,193.4841014409,0.0019531968,12.5471182635,-2.4325434193,214.2456280817,0.0014060076,14.3267554721,-7.2856181112,155.3036274085,-0.0034984287,10.2872240731,-2.9264656596,147.8110422482,0.0005840956,9.9529644638,-4.8243525302,105.2475828562,-0.0023994502,7.6125991372,-11.7491532044,3.7711523297,-11.0526814325,5.4920731896,-8.5684794593,11.6169065578,-9.2220456459,11.0470012109,-9.4475341495,10.6921137425,-9.7934739225,9.7482907761,-10.4853483364,8.7385791545,-10.9788740843,7.3663462678,-11.3033955705,6.4035855483,-10.9648754357,6.4543638725,-10.7372387856,6.1501981949,-10.7432189264,6.0573561614,-10.445128211,6.0299246418,-10.0049628735,6.2655202033,-9.5727526507,6.1803411754,-9.4221788491,6.4359738439,-9.2290860789,6.7184897464,-9.2500622782,6.5371652803,-9.231463745,6.5797306841,-9.0412566239,6.9687612676,-9.4204619168,7.7060380544,-9.7460555967,9.0372885216,-9.8758990155,8.7934209564,-11.6139314783,7.7744051711,-14.4851582111,8.1590357622,-14.5409554832,7.9794895053,1
105,-4.7826595899,9.4092328555,-0.0002324291,0.3015523284,5.5347499206,210.9817644449,-0.0009056033,10.7200001089,-8.7882863179,161.139408299,0.0038466789,10.5955299345,20.876026007,200.475460918,-0.0020568761,11.6167371796,-19.2127143138,124.7762955338,0.0014334097,9.4921381244,7.3239335719,327.3526382496,0.002158651,15.1340895243,-38.3195210373,290.6522020653,0.0012404888,16.1993493597,2.7012379851,238.5265939993,-0.0033535567,14.0149495952,-21.2709603735,195.3567040968,0.0021024346,13.2958115175,-4.1057308455,282.8159493178,0.0004064313,15.3336337571,-11.6478458621,142.8911309837,0.0052240727,10.383377074,3.9987709505,116.6314559316,0.0036206476,10.0515259342,-0.978623083,105.6344455995,-0.0010166716,7.5764423192,-11.2552425985,5.4152011673,-9.7051760593,10.2316450454,-8.4311806794,13.2588315573,-8.0783761707,15.0540541181,-8.3499669476,15.6320407876,-9.3161771558,11.4171731083,-10.2227839158,9.1329453027,-10.4636841944,8.9442358048,-10.4999255883,8.2072624631,-10.3135857873,7.7297627878,-10.2353037297,7.2911731038,-9.9524697555,8.362041551,-9.5058383911,9.0281307979,-9.1865377579,9.5223954987,-8.7789068187,10.3567312666,-9.2285084554,9.1842699432,-9.8712272814,7.7217772874,-9.4532096528,8.990413591,-9.0906498844,9.7351475882,-8.9692926925,9.8738657315,-9.2069475065,9.7265027505,-8.9847803386,10.0102328879,-8.8564046172,10.1427446804,-10.6996931244,10.0107018229,-14.194868075,10.9432284366,-14.2772194256,10.9362255813,1
106,-4.6822846043,10.2014805461,0.0005835425,0.3840782038,4.7705065478,245.8772742085,-0.002987054,15.2132421209,-13.9029556987,195.251651762,-0.0047701471,13.3890939536,20.807433198,195.3044998927,0.0061328612,11.0471767795,-26.021246489,160.2522910532,0.0015575453,12.5109123374,3.3828916778,495.79800036,0.0013379689,26.9218996598,-31.6322663409,266.4734234457,0.0003009863,18.435995587,-6.7127363527,429.2432056725,-8.97471299885843E-05,20.6692867083,-11.0543566706,232.0395239558,0.0013960528,15.9060216422,-6.2368475159,339.0966148754,-0.0004952476,18.5090332556,-10.512242229,193.1966943863,-0.0021883003,13.3834274157,6.7497761883,144.4208558886,0.0024352179,12.195115775,1.5302196485,115.9643563206,0.0053165727,8.8980617666,-11.5980608753,4.8453893082,-10.9594564033,7.088869446,-8.5752232829,14.1753589807,-8.78007612,14.7284005991,-8.1191849594,18.0335241374,-9.0507757067,14.5024902394,-10.0310567106,12.0108936963,-10.2984039572,10.827105541,-10.1037204545,11.3009591127,-10.1052891561,11.2487415069,-10.2761023855,10.2589471516,-9.9334954271,10.8936872802,-9.2953252662,11.1071673449,-8.9260601051,10.8061794901,-9.038858535,10.7162617644,-9.2427422698,10.8230734508,-9.4119889002,9.837201359,-8.9712505964,11.1851802634,-8.3216822254,11.9728329479,-8.2504398119,11.2059903612,-8.8839924746,9.9280039935,-9.6610020547,9.3124204363,-9.8486292353,9.5949181879,-11.4158477155,9.9281733294,-14.1203923493,11.7901092934,-14.163119582,11.8297810554,1
107,-4.2454365281,6.445380023,0.0013366482,0.3784120906,3.3788324162,227.3765302309,-0.004475626,13.8905686871,-9.3622840141,167.4269042396,-0.0094482344,11.1723355974,15.3978605143,252.3268663904,0.0005300481,13.341431667,-18.6596693047,143.1603986064,0.0016477715,11.4025711941,5.4092658812,343.1494203038,-0.0029325009,21.9720572088,-37.2256666388,300.4345196972,0.001057361,18.4897782967,14.2200411378,253.4795411871,0.0020218616,18.5549691491,-29.8914983526,319.5542054535,1.9288112203852E-06,17.7364464289,1.9508328309,230.0649011616,-0.0035948445,16.6904058752,-6.1587305412,217.7386620889,-0.0052904123,12.8754293805,-0.1869514818,163.9788341176,0.004767937,12.3539310558,-1.0191898281,98.5618506105,0.0028135419,8.2751366616,-10.7964193788,3.5514053689,-10.2601159254,5.9787473432,-8.0062254024,12.2397250154,-8.3186182255,10.5255481573,-8.3269443245,11.3958576354,-8.6855952416,10.6229591732,-9.4530428245,9.9936822707,-9.8710438723,9.4167923733,-9.7910992099,9.6780111773,-9.557253607,9.420054587,-9.5996806156,8.3434156899,-9.4824746681,8.0905535758,-9.2055007758,8.2090821505,-8.9159885016,8.0407326707,-8.380501221,8.6484855762,-8.1669664648,8.4950276453,-8.8715770601,7.1693294244,-9.2048188444,6.2881597787,-9.172974418,6.7407204,-9.284282766,6.5078332565,-8.7437524356,7.7747263043,-7.9886779094,8.5808019863,-7.6375702026,9.2857180637,-9.5284452206,9.307819714,-13.4404855989,8.6762682776,-13.610321317,8.3208953843,1
108,-4.9485076394,5.621812308,-0.0006642257,0.2495622662,6.2396034689,189.4203979926,0.0025626204,10.2967411012,-9.7501719853,159.2861753033,0.0037178498,12.3193531802,19.3601044159,223.9201288648,-0.0051059827,11.8797092305,-19.6166420227,125.1023115174,0.005105942,9.6258704097,5.6094322721,407.5980771747,-0.000268185,21.5699662409,-37.6516118078,265.489565331,0.0050909849,16.0690339723,4.4065934995,218.2474147825,-0.0004852745,14.8051715835,-16.7621959246,199.944427916,0.0009403885,13.5464811697,0.2647660296,210.1677423458,0.0031278718,16.6513012113,-5.6193410908,158.6412891133,-0.0044036807,11.2955555118,3.1059017544,177.888878025,-0.0002732758,12.8050334889,-6.3274390408,103.6352920515,-0.000277853,7.6958836641,-11.1366793155,3.0641712669,-10.2136033377,4.9594534825,-8.3024952318,9.9006595297,-8.7482748812,9.2056548852,-8.6852082472,11.1307774523,-8.7734633556,10.498539829,-9.7278937713,9.0827698004,-10.6237962989,7.2934602255,-10.8216414472,7.0887274068,-10.3717851632,7.5045041118,-10.0982115654,7.4380289222,-9.8699556125,7.0526076533,-9.7616282342,6.2742650167,-9.2886836715,6.4921056226,-8.8134276943,7.4399859666,-9.1773795051,7.1264202743,-10.1028577003,5.0508932894,-9.6481068498,5.839317301,-9.3141392402,6.4265906883,-9.1952255566,6.2412449708,-9.4281245575,6.4164186979,-9.200920204,5.988066015,-9.1251924316,7.0032494856,-11.0510578112,6.7200345712,-14.3024085628,7.1016606679,-14.3602718246,6.9932936591,1
109,-5.3797523584,6.9676947516,0.0004921472,0.2219322052,5.7398194711,249.2751841864,-0.0009117724,10.3021993011,-11.5940230005,152.9720192362,-0.0038469993,8.7727531964,23.5460854208,190.5433902272,0.0010471693,9.4208509534,-10.4156098864,198.7977797182,0.0026034496,9.9332292483,11.9558855346,360.3842903777,-0.0043986456,17.5342505386,-33.7447708167,239.1510534302,0.0002338574,14.3477748801,1.976667383,189.4628556151,-0.0008514437,11.9774895368,-22.0752681914,184.8765404087,-0.0009647485,11.2815684861,1.40358325,223.5030196866,0.0032429398,11.6543466632,-10.5543285735,141.2621741374,-0.000810103,9.9510888289,-3.0056149542,130.0484471903,-0.0032019974,9.5689068727,2.6029204674,102.6063630849,0.0028616952,7.0352050856,-11.544059016,3.7142661689,-9.2041658511,6.5352232144,-9.2434152277,9.6725071388,-8.9999747673,12.3396518032,-9.4670748758,11.625735398,-10.34357664,9.6318790954,-11.172454138,7.9246988733,-11.3607381372,6.6073489935,-11.2498737177,6.739639717,-10.7426683042,7.4329551392,-10.2644084216,7.4559016662,-9.9474784014,7.2105386953,-9.488976588,7.8306076713,-9.3802404528,7.5274908561,-9.187911595,8.1980161038,-9.8595960007,6.9238071353,-9.8749959997,6.6511140419,-9.5236138063,7.4675695473,-9.7527280994,7.7305036386,-10.1766344056,7.1418217144,-9.9550898672,7.7797814581,-9.4548920712,7.9777430018,-9.6548669434,7.8884602858,-11.6182985513,7.0057385356,-14.7558494957,8.5098967269,-14.8167436318,8.4421432727,1
110,-6.2669008937,7.5387608352,0.0003359502,0.2042506092,7.6821415925,161.8140361118,-0.0011741442,7.7131623192,-8.9853006535,144.8256984142,-0.003485815,7.8587996585,27.4837803141,130.8286029269,-0.0001720348,7.0123526764,-16.9257935417,165.2775004474,0.0038498536,8.3839466321,15.347370684,328.9211208581,-0.0025584179,14.6331621554,-29.2249788071,197.1691024732,-0.0060694446,10.6847403412,-5.689401591,246.6664060207,0.0006068263,13.8873374961,-16.052024876,151.3788596332,0.0017263672,9.8708897536,0.6932352542,176.5076045722,0.0002841844,9.8415739727,-15.3736253635,178.701871786,-0.0024750543,10.1330013755,2.0539840213,125.840125612,-0.0049634198,8.0273896815,0.8991611555,113.722559163,-0.0013157625,6.9622872617,-11.8719783012,4.2061551846,-9.5055312728,9.7410544876,-9.6414660739,11.8514307298,-9.4880742171,13.3749185811,-9.9150321019,14.2985298182,-10.8983007661,11.7509456806,-11.9279076679,8.4935235836,-11.9365550609,6.9327445316,-11.9269570362,6.5339246488,-11.6355259133,6.1479188395,-11.206921543,6.3126929125,-10.9441730184,6.0251140541,-10.6860564378,6.7352821606,-10.4831809699,7.1246019313,-10.5339242747,7.7284092124,-11.1293571754,6.2254156741,-11.1140664185,6.0400879084,-9.8979129196,8.3737039085,-9.8230418553,8.1185712711,-10.0175431151,7.8431489116,-10.6420119415,7.6437182444,-10.7888229329,6.69542424,-10.6677554712,7.065832493,-12.765890923,6.858339896,-15.8452925114,8.8261734979,-15.8625049709,8.9191443547,1
111,-6.7266885666,9.7443957083,0.0004408496,0.1500081447,9.2068129609,112.9571813199,0.0015211183,5.3451743675,-8.3653395429,104.8332979317,0.0102535291,6.4759944536,27.0103014316,96.9567359478,-0.001563232,5.8835075553,-14.4994650411,123.827608145,0.0009009881,6.8010214586,14.9243338479,369.1384140381,-0.0005083808,14.2315664347,-31.9943319277,220.4483616525,0.0056562022,10.3105911027,-4.0907589068,278.8399931892,0.0069265593,12.2745161804,-16.313176626,142.6291250275,-0.0032886261,9.1103674372,1.3403372995,169.3476376225,0.0009025558,8.8816228666,-15.5454411261,155.4660354043,0.0054624165,8.1240428792,4.2527077163,123.3279787736,0.0042846983,8.0864221403,1.360550322,101.0362065662,-0.0015274236,6.1134702211,-11.9165427139,4.6834059663,-9.7215425756,10.6803996642,-9.7878822553,13.3533101589,-9.6786168329,15.3157321746,-10.0316606218,17.0981715289,-11.0724727996,12.9755221503,-12.2439967832,9.3420388368,-12.3350802825,6.8654713129,-12.2594054172,6.233414025,-11.9719136927,6.5089753049,-11.5866526682,6.9657927534,-11.2404251803,7.6065419121,-10.910615166,9.1806353863,-10.71189375,9.5246737537,-10.7693533931,10.0048465852,-11.4913076782,7.8232842675,-11.7056255385,6.5069538378,-10.5480654765,9.2710437174,-10.3919885158,9.0421756033,-10.6244058414,8.6063225424,-11.2656226526,7.6680819292,-11.22148483,6.6855406766,-11.0031767965,8.292834692,-13.0769502255,7.7930125534,-16.2932989593,10.9449707681,-16.345133294,11.0529530803,1
112,-4.8860890445,8.0495682733,6.08457065828854E-05,0.2187536165,5.0880489724,241.0193655017,-0.0006492763,9.8376919961,-1.701828698,156.3726273175,0.002252117,7.5185658451,24.703877018,132.8170726063,-0.0024642012,8.1636261888,-15.6692927083,167.3601091744,0.0001565069,8.3159837423,18.3343799821,185.11068451,0.0004081,10.3195409671,-33.475917525,196.6599051945,0.0012983978,11.5841238634,3.5423673725,177.7165036665,0.0009921546,10.8461708759,-24.307439728,144.6667370868,-0.0013620319,9.5493679215,-5.7976712362,333.07765728,-0.0006697285,14.6780369675,-12.8291288406,157.1708673008,0.0026120909,9.6041180159,-0.5599862969,133.1034356221,-0.0004381375,8.8260891648,-3.7499755389,83.5728740845,-0.0004754909,6.2237756821,-10.635894107,4.6748277363,-8.2891416071,8.2719208181,-8.3102131447,11.7459410786,-7.9272232691,14.0811667686,-9.067892977,9.965927246,-10.3147610723,7.276886184,-10.864897816,6.5059489542,-10.9152095155,5.899531363,-10.8978638005,5.6065489477,-10.5972069691,5.3257068664,-10.5026738513,5.1950733904,-10.2642761865,5.345309222,-10.0871561402,5.8182783686,-10.1022571031,6.2463354633,-9.4940448106,7.855312194,-9.7676980685,7.1230615445,-10.2392042255,6.6890976179,-9.8138231907,8.4438715667,-9.1596243696,9.5251632596,-8.9762422731,9.7277319873,-8.9819680737,8.6225726392,-8.5989903062,8.8761095714,-8.6939517899,9.7415905885,-10.4760249074,9.283688263,-14.1237524162,9.8981326627,-14.2202530147,9.8139278804,1
113,-5.1365056869,5.3185099519,0.0001940985,0.1129692323,12.214342932,127.4348018241,-0.0021580112,5.0733081359,-6.044601281,87.1945389386,0.0014872841,4.9381861478,21.0917365661,181.9604751359,-0.0031373624,7.8409197434,-10.3590674126,147.9512562097,0.0003734795,6.464513288,11.3238739152,230.4150836213,-0.0037206884,10.3916010572,-29.8837553128,126.511351394,0.0053661548,8.6272182655,3.369159965,188.6469533496,-4.41388299201478E-05,9.8872688715,-26.0958416095,110.170116983,0.0047721905,8.0913942069,-0.3758613155,173.1619776768,-0.0003359876,8.9851102607,-10.5347432396,131.8810452497,0.0003044604,7.2892592464,0.7562137748,82.4427108123,-0.0008620058,6.6210433515,5.2348554289,88.5423780946,0.0005569949,6.3297610122,-10.1642165754,3.0726528687,-7.6579989288,7.5094166418,-8.1359670546,8.8620596431,-7.6667594263,10.6936422777,-8.1832507287,10.4012421092,-9.4034742929,8.3348665235,-10.3681259433,7.2055005715,-10.3970865786,5.8858961392,-10.3625261234,6.1997228761,-9.8824174449,6.3775825126,-9.6524962557,6.0066778372,-10.0589347315,4.5201716505,-9.8109997447,4.8129457222,-9.1798608898,5.6593188516,-9.2139708612,5.0566535917,-10.2312786753,2.5428447273,-9.765649193,3.1998655206,-9.5538629316,3.5070731042,-10.151975298,2.3809677305,-10.3353731044,2.065866931,-10.1684831377,2.2979366503,-9.6222818899,2.1997269336,-9.5479119336,3.0502370901,-11.3660017893,3.3319870885,-14.586492953,5.7173897642,-14.5494085102,6.2012102737,1
114,-4.0229449059,10.5066911666,0.0002851155,0.4143596282,5.8293182121,225.703788707,-0.0023819611,15.0435053537,-15.0671959556,216.308227851,0.0005743837,14.3653275827,21.1553354367,213.8530903423,-0.0004432929,11.5603215775,-25.6989533533,173.2374228099,0.0023026891,13.4280851117,2.9867226271,477.1937610896,-0.0016085109,25.4121559102,-26.687960092,260.0778758941,-0.0002959328,17.0801813035,-7.2974052056,422.0999003718,-0.0002964403,21.1431746596,-11.1000259431,210.9396351583,0.0032385221,14.4859570043,-4.5924371445,283.5979007685,-0.005123112,17.9414355919,-13.0218358051,127.6994583486,0.0005886064,10.9098496035,5.0778704668,139.2015914085,0.0025256497,12.0073406602,5.0385368186,102.3164347229,-0.0050858352,8.9192370896,-10.6771072213,4.1220537477,-10.1593479672,6.5940667237,-7.8566226199,13.7014937041,-8.0600294122,14.1687989782,-7.4470003999,17.5380589284,-8.4284653287,14.415364181,-9.3353359158,12.3780484028,-9.2865032208,12.8089143331,-9.1553490825,13.469391684,-9.2933500163,12.8796734159,-9.5218436872,11.1956580399,-9.1412940905,12.0748648768,-8.5261063092,12.3976494771,-8.196425607,11.9660637131,-8.4126176029,11.7441832524,-8.6064834996,11.9656883723,-8.5139105076,11.5975268388,-7.9069833199,12.5278271147,-7.4903385659,12.6082504319,-7.815661616,11.0060772574,-8.4640755916,9.619918017,-9.1286595564,9.0121952527,-9.4116552731,9.0512268417,-10.9592076006,9.2865385355,-13.4831704523,12.0140328265,-13.5153240261,12.0837938486,1
